Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.1.0-34-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

11:39:29      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:33        0         -       110      1.00      0.00  |__migration/19
11:39:33        0       111         -      3.00      0.00  ksoftirqd/19
11:39:33        0         -       111      3.00      0.00  |__ksoftirqd/19
11:39:33        0       115         -      1.00      0.00  migration/20
11:39:33        0         -       115      1.00      0.00  |__migration/20
11:39:33        0       120         -      1.00      0.00  migration/21
11:39:33        0         -       120      1.00      0.00  |__migration/21
11:39:33        0       125         -      1.00      0.00  migration/22
11:39:33        0         -       125      1.00      0.00  |__migration/22
11:39:33        0       130         -      1.00      0.00  migration/23
11:39:33        0         -       130      1.00      0.00  |__migration/23
11:39:33        0       135         -      1.00      0.00  migration/24
11:39:33        0         -       135      1.00      0.00  |__migration/24
11:39:33        0       140         -      1.00      0.00  migration/25
11:39:33        0         -       140      1.00      0.00  |__migration/25
11:39:33        0       145         -      1.00      0.00  migration/26
11:39:33        0         -       145      1.00      0.00  |__migration/26
11:39:33        0       150         -      1.00      0.00  migration/27
11:39:33        0         -       150      1.00      0.00  |__migration/27
11:39:33        0       155         -      1.00      0.00  migration/28
11:39:33        0         -       155      1.00      0.00  |__migration/28
11:39:33        0       160         -      1.00      0.00  migration/29
11:39:33        0         -       160      1.00      0.00  |__migration/29
11:39:33        0       165         -      1.00      0.00  migration/30
11:39:33        0         -       165      1.00      0.00  |__migration/30
11:39:33        0       170         -      1.00      0.00  migration/31
11:39:33        0         -       170      1.00      0.00  |__migration/31
11:39:33        0       215         -      2.00      0.00  kcompactd0
11:39:33        0         -       215      2.00      0.00  |__kcompactd0
11:39:33        0       224         -      1.00      0.00  kworker/16:1-events_power_efficient
11:39:33        0         -       224      1.00      0.00  |__kworker/16:1-events_power_efficient
11:39:33        0       321         -      1.00      0.00  kworker/18:1H-kblockd
11:39:33        0         -       321      1.00      0.00  |__kworker/18:1H-kblockd
11:39:33        0       546         -     11.00      0.00  usb-storage
11:39:33        0         -       546     11.00      0.00  |__usb-storage
11:39:33        0       630         -      3.00      0.00  jbd2/sda3-8
11:39:33        0         -       630      3.00      0.00  |__jbd2/sda3-8
11:39:33        0       645         -      1.00      0.00  kworker/28:2-events
11:39:33        0         -       645      1.00      0.00  |__kworker/28:2-events
11:39:33        0       647         -      1.00      0.00  kworker/18:2-mm_percpu_wq
11:39:33        0         -       647      1.00      0.00  |__kworker/18:2-mm_percpu_wq
11:39:33        0       680         -      1.00      0.00  kworker/3:2-mm_percpu_wq
11:39:33        0         -       680      1.00      0.00  |__kworker/3:2-mm_percpu_wq
11:39:33        0       806         -      1.00      0.00  kworker/19:2-mm_percpu_wq
11:39:33        0         -       806      1.00      0.00  |__kworker/19:2-mm_percpu_wq
11:39:33        0     20234         -      2.00      0.00  kworker/12:0-events_freezable_power_
11:39:33        0         -     20234      2.00      0.00  |__kworker/12:0-events_freezable_power_
11:39:33        0     23728         -      1.00      0.00  kworker/u64:2-flush-8:0
11:39:33        0         -     23728      1.00      0.00  |__kworker/u64:2-flush-8:0
11:39:33        0     24360         -      0.00      2.00  stress-ng-cpu
11:39:33        0         -     24360      0.00      2.00  |__stress-ng-cpu
11:39:33        0     24361         -      0.00      3.00  stress-ng-cpu
11:39:33        0         -     24361      0.00      3.00  |__stress-ng-cpu
11:39:33        0     24365         -      0.00      1.00  stress-ng-cpu
11:39:33        0         -     24365      0.00      1.00  |__stress-ng-cpu
11:39:33        0     24369         -      0.00      3.00  stress-ng-cpu
11:39:33        0         -     24369      0.00      3.00  |__stress-ng-cpu
11:39:33        0     24371         -      0.00      9.00  stress-ng-cpu
11:39:33        0         -     24371      0.00      9.00  |__stress-ng-cpu
11:39:33        0     24372         -      0.00      8.00  stress-ng-cpu
11:39:33        0         -     24372      0.00      8.00  |__stress-ng-cpu
