Scehdulre Latency test
Current CPU threads:  12
Starting hackbench..
cyclictest latency measurement:
# /dev/cpu_dma_latency set to 0us
policy: fifo: loadavg: 413.68 196.96 74.40 596/1248 3912          

T: 6 ( 3907) P:80 I:200 C:   7059 Min:   5084 Act:    6325 Avg:    6815 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7077 Min:   4510 Act:    9140 Avg:    6271 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7107 Min:   4681 Act:    5455 Avg:    6394 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7103 Min:   4636 Act:    5315 Avg:    6196 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7101 Min:   4485 Act:    7078 Avg:    6224 Max:   17949
T:11 ( 3912) P:80 I:200 C:   6951 Min:   4626 Act:    6239 Avg:    5950 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 959/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   7482 Min:   4256 Act:    5678 Avg:    5908 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7193 Min:   4889 Act:    6642 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7113 Min:   4750 Act:    6968 Avg:    6242 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7187 Min:   4667 Act:    6441 Avg:    6621 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7456 Min:   4698 Act:    7270 Avg:    6345 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7192 Min:   4811 Act:    6215 Avg:    6647 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7152 Min:   5084 Act:    7566 Avg:    6816 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7170 Min:   4510 Act:    7056 Avg:    6272 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7200 Min:   4681 Act:    5965 Avg:    6393 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7196 Min:   4636 Act:    6527 Avg:    6199 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7194 Min:   4485 Act:    5143 Avg:    6224 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7044 Min:   4626 Act:    5797 Avg:    5950 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 988/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   7542 Min:   4256 Act:    5270 Avg:    5906 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7253 Min:   4889 Act:    6094 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7172 Min:   4750 Act:    5183 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7247 Min:   4667 Act:    5091 Avg:    6622 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7516 Min:   4698 Act:    6141 Avg:    6345 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7252 Min:   4811 Act:    6689 Avg:    6648 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7212 Min:   5084 Act:    6367 Avg:    6816 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7230 Min:   4510 Act:    5766 Avg:    6272 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7260 Min:   4681 Act:   11759 Avg:    6393 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7255 Min:   4636 Act:    5984 Avg:    6200 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7254 Min:   4485 Act:    5707 Avg:    6225 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7104 Min:   4626 Act:    6351 Avg:    5951 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 971/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   7631 Min:   4256 Act:    6742 Avg:    5904 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7342 Min:   4889 Act:    6193 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7261 Min:   4750 Act:    6454 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7336 Min:   4667 Act:    6643 Avg:    6622 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7605 Min:   4698 Act:    5699 Avg:    6345 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7341 Min:   4811 Act:    6558 Avg:    6649 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7301 Min:   5084 Act:    6056 Avg:    6815 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7319 Min:   4510 Act:    7489 Avg:    6273 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7349 Min:   4681 Act:    6649 Avg:    6394 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7344 Min:   4636 Act:    5281 Avg:    6200 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7343 Min:   4485 Act:    5917 Avg:    6226 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7193 Min:   4626 Act:    5699 Avg:    5951 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 982/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   7724 Min:   4256 Act:    4818 Avg:    5902 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7435 Min:   4889 Act:    7275 Avg:    6306 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7355 Min:   4750 Act:    5978 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7429 Min:   4667 Act:    5551 Avg:    6623 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7698 Min:   4698 Act:    5138 Avg:    6342 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7434 Min:   4811 Act:    8832 Avg:    6651 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7394 Min:   5084 Act:    5955 Avg:    6813 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7412 Min:   4510 Act:    5635 Avg:    6271 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7442 Min:   4681 Act:    6458 Avg:    6395 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7438 Min:   4636 Act:    5717 Avg:    6200 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7436 Min:   4485 Act:    5846 Avg:    6226 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7286 Min:   4626 Act:    5498 Avg:    5951 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 973/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   7786 Min:   4256 Act:    4611 Avg:    5902 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7497 Min:   4889 Act:    6306 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7416 Min:   4750 Act:    6677 Avg:    6240 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7491 Min:   4667 Act:    7297 Avg:    6622 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7760 Min:   4698 Act:    5351 Avg:    6341 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7496 Min:   4811 Act:    7452 Avg:    6651 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7456 Min:   5084 Act:    6068 Avg:    6813 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7474 Min:   4510 Act:    5237 Avg:    6271 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7504 Min:   4681 Act:    5850 Avg:    6397 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7499 Min:   4636 Act:    5785 Avg:    6199 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7498 Min:   4485 Act:    6651 Avg:    6227 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7347 Min:   4626 Act:    5496 Avg:    5951 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 957/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   7860 Min:   4256 Act:    5987 Avg:    5902 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7572 Min:   4889 Act:    5553 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7491 Min:   4750 Act:    5494 Avg:    6240 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7566 Min:   4667 Act:    6664 Avg:    6621 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7835 Min:   4698 Act:    7263 Avg:    6340 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7571 Min:   4811 Act:    7090 Avg:    6655 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7531 Min:   5084 Act:    7139 Avg:    6812 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7548 Min:   4510 Act:    6643 Avg:    6274 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7579 Min:   4681 Act:    6349 Avg:    6398 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7574 Min:   4636 Act:    6455 Avg:    6198 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7573 Min:   4485 Act:    6750 Avg:    6225 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7422 Min:   4626 Act:    5495 Avg:    5952 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 952/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   7937 Min:   4256 Act:    6186 Avg:    5900 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7648 Min:   4889 Act:    5827 Avg:    6304 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7568 Min:   4750 Act:    6374 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7642 Min:   4667 Act:    5646 Avg:    6620 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7911 Min:   4698 Act:    7187 Avg:    6340 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7647 Min:   4811 Act:    5912 Avg:    6654 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7607 Min:   5084 Act:    5449 Avg:    6812 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7625 Min:   4510 Act:    5319 Avg:    6273 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7655 Min:   4681 Act:    8988 Avg:    6399 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7651 Min:   4636 Act:    6624 Avg:    6197 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7649 Min:   4485 Act:    5561 Avg:    6226 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7499 Min:   4626 Act:    5985 Avg:    5952 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 971/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8025 Min:   4256 Act:    6220 Avg:    5899 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7736 Min:   4889 Act:    5671 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7656 Min:   4750 Act:    6118 Avg:    6242 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7730 Min:   4667 Act:    6522 Avg:    6619 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   7999 Min:   4698 Act:    5518 Avg:    6340 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7735 Min:   4811 Act:    6567 Avg:    6653 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7695 Min:   5084 Act:    5634 Avg:    6811 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7713 Min:   4510 Act:    7027 Avg:    6273 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7743 Min:   4681 Act:    7790 Avg:    6399 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7739 Min:   4636 Act:    5666 Avg:    6197 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7737 Min:   4485 Act:    5084 Avg:    6225 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7587 Min:   4626 Act:    4997 Avg:    5952 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 963/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8098 Min:   4256 Act:    6209 Avg:    5897 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7809 Min:   4889 Act:    6130 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7729 Min:   4750 Act:    5695 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7804 Min:   4667 Act:    6676 Avg:    6621 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8072 Min:   4698 Act:    6899 Avg:    6340 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7808 Min:   4811 Act:    6024 Avg:    6652 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7768 Min:   5084 Act:    7225 Avg:    6810 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7786 Min:   4510 Act:    6464 Avg:    6271 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7816 Min:   4681 Act:    6426 Avg:    6399 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7812 Min:   4636 Act:    6105 Avg:    6198 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7810 Min:   4485 Act:    5273 Avg:    6226 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7660 Min:   4626 Act:    4875 Avg:    5952 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 977/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8177 Min:   4256 Act:    5857 Avg:    5896 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7888 Min:   4889 Act:    6089 Avg:    6305 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7808 Min:   4750 Act:    8680 Avg:    6242 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7882 Min:   4667 Act:    6810 Avg:    6621 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8151 Min:   4698 Act:    5425 Avg:    6338 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7887 Min:   4811 Act:    7215 Avg:    6652 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7847 Min:   5084 Act:    6222 Avg:    6812 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7865 Min:   4510 Act:    5321 Avg:    6272 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7895 Min:   4681 Act:    7276 Avg:    6400 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7891 Min:   4636 Act:    5433 Avg:    6199 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7889 Min:   4485 Act:    6514 Avg:    6227 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7739 Min:   4626 Act:    5094 Avg:    5952 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 938/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8269 Min:   4256 Act:    4999 Avg:    5894 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   7980 Min:   4889 Act:    7195 Avg:    6306 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7899 Min:   4750 Act:    7397 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   7974 Min:   4667 Act:    5962 Avg:    6622 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8243 Min:   4698 Act:    5439 Avg:    6338 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   7979 Min:   4811 Act:    6889 Avg:    6653 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   7939 Min:   5084 Act:    6898 Avg:    6811 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   7957 Min:   4510 Act:    6087 Avg:    6272 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   7987 Min:   4681 Act:    5527 Avg:    6400 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   7982 Min:   4636 Act:    6554 Avg:    6198 Max:   39235
T:10 ( 3911) P:80 I:200 C:   7981 Min:   4485 Act:    6368 Avg:    6228 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7831 Min:   4626 Act:    5930 Avg:    5952 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 974/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8347 Min:   4256 Act:    5554 Avg:    5893 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8059 Min:   4889 Act:    7204 Avg:    6307 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   7978 Min:   4750 Act:    6744 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8053 Min:   4667 Act:    5921 Avg:    6622 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8322 Min:   4698 Act:    6420 Avg:    6337 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8057 Min:   4811 Act:    6081 Avg:    6652 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8017 Min:   5084 Act:    7543 Avg:    6810 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8035 Min:   4510 Act:    6100 Avg:    6273 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8065 Min:   4681 Act:    6392 Avg:    6400 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8061 Min:   4636 Act:    6423 Avg:    6199 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8059 Min:   4485 Act:    6502 Avg:    6229 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7909 Min:   4626 Act:    5433 Avg:    5953 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 971/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8423 Min:   4256 Act:    5848 Avg:    5892 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8134 Min:   4889 Act:    5640 Avg:    6306 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8053 Min:   4750 Act:    6021 Avg:    6241 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8128 Min:   4667 Act:    6330 Avg:    6622 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8397 Min:   4698 Act:    5136 Avg:    6337 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8133 Min:   4811 Act:    7057 Avg:    6652 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8093 Min:   5084 Act:    8228 Avg:    6810 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8111 Min:   4510 Act:    6094 Avg:    6276 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8141 Min:   4681 Act:    6617 Avg:    6402 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8136 Min:   4636 Act:    5931 Avg:    6200 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8135 Min:   4485 Act:    5574 Avg:    6229 Max:   17949
T:11 ( 3912) P:80 I:200 C:   7984 Min:   4626 Act:    5752 Avg:    5954 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 970/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8506 Min:   4256 Act:    5186 Avg:    5892 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8217 Min:   4889 Act:    5719 Avg:    6306 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8137 Min:   4750 Act:    6526 Avg:    6240 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8212 Min:   4667 Act:    6264 Avg:    6622 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8481 Min:   4698 Act:    7164 Avg:    6335 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8216 Min:   4811 Act:    5753 Avg:    6652 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8178 Min:   5084 Act:    6914 Avg:    6810 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8196 Min:   4510 Act:    5823 Avg:    6276 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8226 Min:   4681 Act:    5914 Avg:    6403 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8221 Min:   4636 Act:    5569 Avg:    6199 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8220 Min:   4485 Act:    6255 Avg:    6231 Max:   17949
T:11 ( 3912) P:80 I:200 C:   8069 Min:   4626 Act:    5311 Avg:    5954 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 968/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8583 Min:   4256 Act:    5586 Avg:    5892 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8294 Min:   4889 Act:    6239 Avg:    6307 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8213 Min:   4750 Act:    5909 Avg:    6239 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8288 Min:   4667 Act:    7280 Avg:    6623 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8557 Min:   4698 Act:    6176 Avg:    6335 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8293 Min:   4811 Act:    6584 Avg:    6650 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8253 Min:   5084 Act:    7324 Avg:    6811 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8271 Min:   4510 Act:    7184 Avg:    6275 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8301 Min:   4681 Act:    8668 Avg:    6403 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8296 Min:   4636 Act:    6249 Avg:    6199 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8295 Min:   4485 Act:    6544 Avg:    6232 Max:   17949
T:11 ( 3912) P:80 I:200 C:   8144 Min:   4626 Act:    6191 Avg:    5954 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 984/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8663 Min:   4256 Act:    8795 Avg:    5892 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8375 Min:   4889 Act:    6197 Avg:    6308 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8294 Min:   4750 Act:    5958 Avg:    6238 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8369 Min:   4667 Act:    8471 Avg:    6624 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8638 Min:   4698 Act:    6024 Avg:    6332 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8374 Min:   4811 Act:    5831 Avg:    6650 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8334 Min:   5084 Act:    6521 Avg:    6812 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8351 Min:   4510 Act:    6366 Avg:    6275 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8382 Min:   4681 Act:    9539 Avg:    6405 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8377 Min:   4636 Act:    6087 Avg:    6199 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8376 Min:   4485 Act:    8516 Avg:    6231 Max:   17949
T:11 ( 3912) P:80 I:200 C:   8225 Min:   4626 Act:    6671 Avg:    5954 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 963/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8740 Min:   4256 Act:    5578 Avg:    5891 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8451 Min:   4889 Act:    6582 Avg:    6308 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8370 Min:   4750 Act:    6182 Avg:    6238 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8445 Min:   4667 Act:    7012 Avg:    6626 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8714 Min:   4698 Act:    6008 Avg:    6333 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8450 Min:   4811 Act:    7137 Avg:    6652 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8410 Min:   5084 Act:    6184 Avg:    6810 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8428 Min:   4510 Act:    4842 Avg:    6273 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8458 Min:   4681 Act:    7007 Avg:    6404 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8453 Min:   4636 Act:    5931 Avg:    6200 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8452 Min:   4485 Act:    7077 Avg:    6231 Max:   17949
T:11 ( 3912) P:80 I:200 C:   8302 Min:   4626 Act:    6058 Avg:    5954 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 969/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8815 Min:   4256 Act:    5006 Avg:    5891 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8527 Min:   4889 Act:    7958 Avg:    6309 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8446 Min:   4750 Act:    5985 Avg:    6239 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8521 Min:   4667 Act:    5483 Avg:    6627 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8790 Min:   4698 Act:    5771 Avg:    6334 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8525 Min:   4811 Act:    7697 Avg:    6653 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8485 Min:   5084 Act:    6864 Avg:    6810 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8503 Min:   4510 Act:    5872 Avg:    6274 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8534 Min:   4681 Act:    6240 Avg:    6405 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8529 Min:   4636 Act:    6766 Avg:    6200 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8527 Min:   4485 Act:    7567 Avg:    6232 Max:   17949
T:11 ( 3912) P:80 I:200 C:   8377 Min:   4626 Act:    6257 Avg:    5955 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 952/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8889 Min:   4256 Act:    6081 Avg:    5891 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8601 Min:   4889 Act:    6679 Avg:    6309 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8520 Min:   4750 Act:    6369 Avg:    6238 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8595 Min:   4667 Act:    6889 Avg:    6626 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8864 Min:   4698 Act:    5424 Avg:    6333 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8599 Min:   4811 Act:    8161 Avg:    6654 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8559 Min:   5084 Act:    6677 Avg:    6813 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8577 Min:   4510 Act:    5625 Avg:    6273 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8607 Min:   4681 Act:    5827 Avg:    6406 Max:   15831
T: 9 ( 3910) P:80 I:200 C:   8603 Min:   4636 Act:    6259 Avg:    6201 Max:   39235
T:10 ( 3911) P:80 I:200 C:   8602 Min:   4485 Act:    6153 Avg:    6233 Max:   17949
T:11 ( 3912) P:80 I:200 C:   8452 Min:   4626 Act:    6115 Avg:    5956 Max:   14436
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 960/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   8963 Min:   4256 Act:    5804 Avg:    5889 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   8674 Min:   4889 Act:    5716 Avg:    6309 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   8593 Min:   4750 Act:    6618 Avg:    6237 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   8668 Min:   4667 Act:    5384 Avg:    6627 Max:  114081
T: 4 ( 3905) P:80 I:200 C:   8937 Min:   4698 Act:    6605 Avg:    6332 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   8673 Min:   4811 Act:    6672 Avg:    6655 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   8633 Min:   5084 Act:    6861 Avg:    6812 Max:   16583
T: 7 ( 3908) P:80 I:200 C:   8651 Min:   4510 Act:    5749 Avg:    6272 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   8681 Min:   4681 Act:    5210 Avg:    6408 Max:   15831
