Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.12.27-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

10:08:55      UID      TGID       TID   cswch/s nvcswch/s  Command
10:08:57        0         -      8140      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8141         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8141      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8142         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8142      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8143         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8143      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8144         -      0.00      5.00  stress-ng-cpu
10:08:57        0         -      8144      0.00      5.00  |__stress-ng-cpu
10:08:57        0      8145         -      0.00     11.00  stress-ng-cpu
10:08:57        0         -      8145      0.00     11.00  |__stress-ng-cpu
10:08:57        0      8146         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8146      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8147         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8147      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8148         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8148      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8149         -      0.00      3.00  stress-ng-cpu
10:08:57        0         -      8149      0.00      3.00  |__stress-ng-cpu
10:08:57        0      8150         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8150      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8151         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8151      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8152         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8152      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8153         -      0.00      3.00  stress-ng-cpu
10:08:57        0         -      8153      0.00      3.00  |__stress-ng-cpu
10:08:57        0      8154         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8154      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8155         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8155      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8156         -      0.00      4.00  stress-ng-cpu
10:08:57        0         -      8156      0.00      4.00  |__stress-ng-cpu
10:08:57        0      8157         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8157      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8158         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8158      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8159         -      0.00      3.00  stress-ng-cpu
10:08:57        0         -      8159      0.00      3.00  |__stress-ng-cpu
10:08:57        0      8160         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8160      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8161         -      0.00      3.00  stress-ng-cpu
10:08:57        0         -      8161      0.00      3.00  |__stress-ng-cpu
10:08:57        0      8162         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8162      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8163         -      1.00      8.00  pidstat
10:08:57        0         -      8163      1.00      8.00  |__pidstat

10:08:57      UID      TGID       TID   cswch/s nvcswch/s  Command
10:08:58        0        58         -      1.00      0.00  kworker/6:0-mm_percpu_wq
10:08:58        0         -        58      1.00      0.00  |__kworker/6:0-mm_percpu_wq
10:08:58        0       173         -      1.00      0.00  kworker/25:0-mm_percpu_wq
10:08:58        0         -       173      1.00      0.00  |__kworker/25:0-mm_percpu_wq
10:08:58        0       253         -      2.00      0.00  kcompactd0
10:08:58        0         -       253      2.00      0.00  |__kcompactd0
10:08:58        0       288         -      1.00      0.00  kworker/3:1-mm_percpu_wq
10:08:58        0         -       288      1.00      0.00  |__kworker/3:1-mm_percpu_wq
10:08:58        0       484         -      1.00      0.00  kworker/2:2-mm_percpu_wq
10:08:58        0         -       484      1.00      0.00  |__kworker/2:2-mm_percpu_wq
10:08:58        0       485         -      2.00      0.00  kworker/5:1-events_freezable
10:08:58        0         -       485      2.00      0.00  |__kworker/5:1-events_freezable
10:08:58        0       507         -      1.00      0.00  kworker/9:1-mm_percpu_wq
10:08:58        0         -       507      1.00      0.00  |__kworker/9:1-mm_percpu_wq
10:08:58        0       533         -      5.00      0.00  kworker/11:1-events_power_efficient
10:08:58        0         -       533      5.00      0.00  |__kworker/11:1-events_power_efficient
10:08:58        0       661         -      2.00      0.00  kworker/18:2-mm_percpu_wq
10:08:58        0         -       661      2.00      0.00  |__kworker/18:2-mm_percpu_wq
10:08:58        0       672         -      1.00      0.00  kworker/1:2-mm_percpu_wq
10:08:58        0         -       672      1.00      0.00  |__kworker/1:2-mm_percpu_wq
10:08:58        0       680         -     29.00      0.00  usb-storage
10:08:58        0         -       680     29.00      0.00  |__usb-storage
10:08:58        0       738         -      2.00      0.00  kworker/0:2-events_power_efficient
10:08:58        0         -       738      2.00      0.00  |__kworker/0:2-events_power_efficient
10:08:58        0       799         -      1.00      0.00  kworker/17:3-mm_percpu_wq
10:08:58        0         -       799      1.00      0.00  |__kworker/17:3-mm_percpu_wq
10:08:58        0       900         -      3.00      1.00  kworker/16:3-events
10:08:58        0         -       900      3.00      1.00  |__kworker/16:3-events
10:08:58        0      1146         -      1.00      0.00  kworker/4:2-mm_percpu_wq
10:08:58        0         -      1146      1.00      0.00  |__kworker/4:2-mm_percpu_wq
10:08:58        0      7269         -      1.00      0.00  kworker/16:1-mm_percpu_wq
10:08:58        0         -      7269      1.00      0.00  |__kworker/16:1-mm_percpu_wq
10:08:58        0      7338         -      2.00      0.00  kworker/u129:3-writeback
10:08:58        0         -      7338      2.00      0.00  |__kworker/u129:3-writeback
10:08:58        0      8132         -      0.00     10.00  stress-ng-cpu
10:08:58        0         -      8132      0.00     10.00  |__stress-ng-cpu
10:08:58        0      8135         -      0.00      5.00  stress-ng-cpu
10:08:58        0         -      8135      0.00      5.00  |__stress-ng-cpu
10:08:58        0      8142         -      0.00      1.00  stress-ng-cpu
10:08:58        0         -      8142      0.00      1.00  |__stress-ng-cpu
10:08:58        0      8143         -      0.00      2.00  stress-ng-cpu
10:08:58        0         -      8143      0.00      2.00  |__stress-ng-cpu
10:08:58        0      8144         -      0.00      6.00  stress-ng-cpu
10:08:58        0         -      8144      0.00      6.00  |__stress-ng-cpu
10:08:58        0      8145         -      0.00     65.00  stress-ng-cpu
10:08:58        0         -      8145      0.00     65.00  |__stress-ng-cpu
10:08:58        0      8147         -      0.00      1.00  stress-ng-cpu
10:08:58        0         -      8147      0.00      1.00  |__stress-ng-cpu
